id,address_id,name,siren,logo,created_at,updated_at
5564,5564,Innovation Paris SARL,059645671,,2022-08-01 00:00:00,2022-08-01 00:00:00
5565,5565,Distribution Moderne SARL,271958969,,2022-05-13 00:00:00,2022-05-13 00:00:00
5566,5566,Industrie Expert SA,993527571,,2021-07-17 00:00:00,2021-07-17 00:00:00
5567,5567,Commerce Est SASU,260898556,,2022-11-18 00:00:00,2022-11-18 00:00:00
5568,5568,Innovation Ouest SASU,744011578,,2024-09-27 00:00:00,2024-09-27 00:00:00
5569,5569,Matériaux Premium SAS,703937573,,2021-08-27 00:00:00,2021-08-27 00:00:00
5570,5570,Solutions Expert SAS,315908848,,2020-07-04 00:00:00,2020-07-04 00:00:00
5571,5571,Digital Grand Ouest EURL,655722361,,2023-08-08 00:00:00,2023-08-08 00:00:00
5572,5572,Services Pro EURL,002277176,,2022-04-01 00:00:00,2022-04-01 00:00:00
5573,5573,Systems France SAS,574854436,,2021-10-15 00:00:00,2021-10-15 00:00:00
5574,5574,Systems Sud SNC,163992548,,2025-08-22 00:00:00,2025-08-22 00:00:00
5575,5575,Alimentation Plus EURL,726576267,,2023-01-20 00:00:00,2023-01-20 00:00:00
5576,5576,Construction Paris SASU,945060333,,2022-12-24 00:00:00,2022-12-24 00:00:00
5577,5577,Commerce Centre SAS,491543021,,2022-04-11 00:00:00,2022-04-11 00:00:00
5578,5578,Solutions Premium SAS,210542650,,2023-03-02 00:00:00,2023-03-02 00:00:00
5579,5579,Matériaux France SARL,246639801,,2024-01-13 00:00:00,2024-01-13 00:00:00
5580,5580,Distribution Moderne SARL,987795275,,2023-07-18 00:00:00,2023-07-18 00:00:00
5581,5581,Construction International EURL,453038192,,2025-04-15 00:00:00,2025-04-15 00:00:00
5582,5582,Produits Grand Ouest SASU,576504450,,2023-08-08 00:00:00,2023-08-08 00:00:00
5583,5583,Services International SASU,072309222,,2025-04-30 00:00:00,2025-04-30 00:00:00
5584,5584,Produits Moderne SAS,318559903,,2020-04-23 00:00:00,2020-04-23 00:00:00
5585,5585,Transport France SNC,995422292,,2025-09-16 00:00:00,2025-09-16 00:00:00
5586,5586,Matériaux Méditerranée SA,045447562,,2024-09-30 00:00:00,2024-09-30 00:00:00
5587,5587,Groupe International SNC,255966905,,2024-07-28 00:00:00,2024-07-28 00:00:00
5588,5588,Groupe Pro SASU,330317058,,2024-05-29 00:00:00,2024-05-29 00:00:00
5589,5589,Innovation Plus SNC,909801813,,2021-09-01 00:00:00,2021-09-01 00:00:00
5590,5590,Distribution Plus EURL,835278607,,2023-06-27 00:00:00,2023-06-27 00:00:00
5591,5591,Consulting Grand Ouest SA,345222665,,2021-03-25 00:00:00,2021-03-25 00:00:00
5592,5592,Société Nouvelle SARL,792033391,,2025-05-22 00:00:00,2025-05-22 00:00:00
5593,5593,Distribution Moderne SARL,037299583,,2023-07-23 00:00:00,2023-07-23 00:00:00
5594,5594,Transport Nord SARL,600397541,,2022-08-17 00:00:00,2022-08-17 00:00:00
5595,5595,Entreprise Centre SASU,393259486,,2023-12-27 00:00:00,2023-12-27 00:00:00
5596,5596,Industrie Expert SNC,541069670,,2020-03-07 00:00:00,2020-03-07 00:00:00
5597,5597,Produits Avenir SASU,709587737,,2023-04-20 00:00:00,2023-04-20 00:00:00
5598,5598,Consulting Nouvelle SA,306582784,,2021-11-19 00:00:00,2021-11-19 00:00:00
5599,5599,Produits Grand Ouest SNC,605699271,,2022-01-27 00:00:00,2022-01-27 00:00:00
5600,5600,Construction International SASU,958211146,,2023-07-15 00:00:00,2023-07-15 00:00:00
5601,5601,Commerce Méditerranée SNC,053335485,,2024-01-19 00:00:00,2024-01-19 00:00:00
5602,5602,Innovation Plus SNC,062196365,,2024-06-29 00:00:00,2024-06-29 00:00:00
5603,5603,Énergie Plus SNC,171082647,,2023-06-30 00:00:00,2023-06-30 00:00:00
5604,5604,Matériaux Plus SAS,324471481,,2020-02-21 00:00:00,2020-02-21 00:00:00
5605,5605,Construction France EURL,382621910,,2022-09-07 00:00:00,2022-09-07 00:00:00
5606,5606,Solutions Rhône-Alpes SASU,300124898,,2020-12-16 00:00:00,2020-12-16 00:00:00
5607,5607,Transport Est EURL,893531293,,2024-03-03 00:00:00,2024-03-03 00:00:00
5608,5608,Construction Rhône-Alpes SARL,678105891,,2021-07-11 00:00:00,2021-07-11 00:00:00
5609,5609,Construction Nord SA,331009845,,2024-12-10 00:00:00,2024-12-10 00:00:00
5610,5610,Commerce Sud SASU,156768400,,2025-08-18 00:00:00,2025-08-18 00:00:00
5611,5611,Commerce International EURL,868014887,,2025-08-28 00:00:00,2025-08-28 00:00:00
5612,5612,Consulting Centre SARL,127890424,,2024-09-09 00:00:00,2024-09-09 00:00:00
5613,5613,Consulting Grand Ouest SNC,132274077,,2020-08-15 00:00:00,2020-08-15 00:00:00
5614,5614,Matériaux Pro SAS,615549094,,2020-02-16 00:00:00,2020-02-16 00:00:00
5615,5615,Distribution International SASU,635377625,,2023-05-08 00:00:00,2023-05-08 00:00:00
5616,5616,Digital Est EURL,400372553,,2024-07-09 00:00:00,2024-07-09 00:00:00
5617,5617,Groupe Pro SAS,538096629,,2021-02-11 00:00:00,2021-02-11 00:00:00
5618,5618,Entreprise International EURL,439164641,,2024-09-09 00:00:00,2024-09-09 00:00:00
5619,5619,Transport Nord SAS,817339187,,2024-05-31 00:00:00,2024-05-31 00:00:00
5620,5620,Énergie International SNC,317016905,,2024-10-13 00:00:00,2024-10-13 00:00:00
5621,5621,Consulting Avenir SASU,861407203,,2022-06-08 00:00:00,2022-06-08 00:00:00
5622,5622,Services Moderne EURL,097113112,,2021-07-24 00:00:00,2021-07-24 00:00:00
5623,5623,Technologies Plus SA,090860719,,2024-10-11 00:00:00,2024-10-11 00:00:00
5624,5624,Distribution Premium SASU,708871173,,2022-01-29 00:00:00,2022-01-29 00:00:00
5625,5625,Technologies Europe EURL,582142154,,2021-06-14 00:00:00,2021-06-14 00:00:00
5626,5626,Entreprise Premium SASU,666152947,,2025-12-21 00:00:00,2025-12-21 00:00:00
5627,5627,Développement Europe SASU,141393199,,2022-08-25 00:00:00,2022-08-25 00:00:00
5628,5628,Transport Plus SAS,698869286,,2023-01-18 00:00:00,2023-01-18 00:00:00
5629,5629,Construction Centre SARL,174962506,,2020-01-02 00:00:00,2020-01-02 00:00:00
5630,5630,Construction Paris SASU,453135691,,2023-03-25 00:00:00,2023-03-25 00:00:00
5631,5631,Groupe Premium SNC,341653319,,2020-03-01 00:00:00,2020-03-01 00:00:00
5632,5632,Société Expert SARL,572790723,,2022-02-09 00:00:00,2022-02-09 00:00:00
5633,5633,Matériaux Grand Ouest SARL,091094342,,2024-05-05 00:00:00,2024-05-05 00:00:00
5634,5634,Entreprise Expert SASU,292173978,,2024-01-16 00:00:00,2024-01-16 00:00:00
5635,5635,Société Avenir SASU,646851303,,2025-07-26 00:00:00,2025-07-26 00:00:00
5636,5636,Solutions Pro SNC,816852727,,2025-11-09 00:00:00,2025-11-09 00:00:00
5637,5637,Entreprise Expert SNC,367448263,,2023-01-08 00:00:00,2023-01-08 00:00:00
5638,5638,Alimentation Nouvelle SNC,360839351,,2021-01-14 00:00:00,2021-01-14 00:00:00
5639,5639,Transport Ouest SASU,064439045,,2021-10-15 00:00:00,2021-10-15 00:00:00
5640,5640,Distribution Grand Ouest SARL,560646705,,2024-03-16 00:00:00,2024-03-16 00:00:00
5641,5641,Services Expert SARL,306715079,,2020-11-27 00:00:00,2020-11-27 00:00:00
5642,5642,Énergie Ouest SA,199976788,,2022-01-16 00:00:00,2022-01-16 00:00:00
5643,5643,Construction Centre SNC,879030880,,2024-05-23 00:00:00,2024-05-23 00:00:00
5644,5644,Matériaux Nord EURL,159443605,,2022-09-13 00:00:00,2022-09-13 00:00:00
5645,5645,Commerce Nouvelle SA,097287619,,2020-06-19 00:00:00,2020-06-19 00:00:00
5646,5646,Digital Europe SARL,835376815,,2025-11-13 00:00:00,2025-11-13 00:00:00
5647,5647,Consulting Pro SARL,859963027,,2024-11-07 00:00:00,2024-11-07 00:00:00
5648,5648,Industrie International SARL,497515825,,2022-10-19 00:00:00,2022-10-19 00:00:00
5649,5649,Transport International EURL,732373659,,2021-11-01 00:00:00,2021-11-01 00:00:00
5650,5650,Produits Moderne EURL,907927321,,2020-09-21 00:00:00,2020-09-21 00:00:00
5651,5651,Distribution Ouest SARL,930318431,,2023-01-25 00:00:00,2023-01-25 00:00:00
5652,5652,Matériaux Grand Ouest SA,153824123,,2021-02-05 00:00:00,2021-02-05 00:00:00
5653,5653,Groupe Avenir SAS,109849000,,2023-04-01 00:00:00,2023-04-01 00:00:00
5654,5654,Consulting Ouest SAS,758800874,,2021-04-28 00:00:00,2021-04-28 00:00:00
5655,5655,Développement Sud SAS,304686520,,2020-05-14 00:00:00,2020-05-14 00:00:00
5656,5656,Transport Rhône-Alpes SA,498590322,,2023-05-03 00:00:00,2023-05-03 00:00:00
5657,5657,Alimentation Est SA,975544305,,2020-06-10 00:00:00,2020-06-10 00:00:00
5658,5658,Société Pro SASU,216662593,,2023-02-19 00:00:00,2023-02-19 00:00:00
5659,5659,Entreprise Rhône-Alpes EURL,829542190,,2020-05-27 00:00:00,2020-05-27 00:00:00
5660,5660,Produits Méditerranée EURL,375642543,,2023-10-12 00:00:00,2023-10-12 00:00:00
5661,5661,Innovation Est SAS,341399327,,2025-09-28 00:00:00,2025-09-28 00:00:00
5662,5662,Distribution Plus SASU,800379224,,2022-02-12 00:00:00,2022-02-12 00:00:00
5663,5663,Technologies Est EURL,205321144,,2021-03-02 00:00:00,2021-03-02 00:00:00
5664,5664,Entreprise Premium SASU,796881589,,2023-09-18 00:00:00,2023-09-18 00:00:00
5665,5665,Construction International SASU,832571491,,2020-04-17 00:00:00,2020-04-17 00:00:00
5666,5666,Énergie Est SAS,767643893,,2024-06-20 00:00:00,2024-06-20 00:00:00
5667,5667,Services Expert SAS,237430012,,2021-06-18 00:00:00,2021-06-18 00:00:00
5668,5668,Énergie Grand Ouest SARL,985052380,,2023-08-03 00:00:00,2023-08-03 00:00:00
5669,5669,Systems Centre SAS,258464155,,2025-07-08 00:00:00,2025-07-08 00:00:00
5670,5670,Digital Méditerranée SA,638191163,,2024-10-17 00:00:00,2024-10-17 00:00:00
5671,5671,Alimentation Pro SASU,491598017,,2023-01-21 00:00:00,2023-01-21 00:00:00
5672,5672,Transport Centre SASU,743437584,,2020-01-19 00:00:00,2020-01-19 00:00:00
5673,5673,Consulting Ouest EURL,886281716,,2022-10-16 00:00:00,2022-10-16 00:00:00
5674,5674,Technologies Expert EURL,300512274,,2025-10-19 00:00:00,2025-10-19 00:00:00
5675,5675,Industrie Grand Ouest SA,752321596,,2021-08-10 00:00:00,2021-08-10 00:00:00
5676,5676,Énergie Grand Ouest SASU,168390870,,2021-05-14 00:00:00,2021-05-14 00:00:00
5677,5677,Produits Paris SASU,280364241,,2025-03-20 00:00:00,2025-03-20 00:00:00
5678,5678,Technologies Méditerranée SAS,385144845,,2022-04-14 00:00:00,2022-04-14 00:00:00
5679,5679,Innovation France SASU,675447676,,2021-02-14 00:00:00,2021-02-14 00:00:00
5680,5680,Transport Paris SASU,310838784,,2022-01-31 00:00:00,2022-01-31 00:00:00
5681,5681,Transport Sud SASU,702727991,,2024-05-29 00:00:00,2024-05-29 00:00:00
5682,5682,Transport Méditerranée SA,152644480,,2022-05-24 00:00:00,2022-05-24 00:00:00
5683,5683,Systems Sud SA,694862392,,2021-02-25 00:00:00,2021-02-25 00:00:00
5684,5684,Développement Europe EURL,667386502,,2024-03-31 00:00:00,2024-03-31 00:00:00
5685,5685,Énergie Avenir SNC,174459487,,2022-08-21 00:00:00,2022-08-21 00:00:00
5686,5686,Solutions Rhône-Alpes SAS,216778936,,2023-05-05 00:00:00,2023-05-05 00:00:00
5687,5687,Développement Nouvelle SNC,590679684,,2021-07-01 00:00:00,2021-07-01 00:00:00
5688,5688,Systems Paris SNC,034114884,,2021-06-07 00:00:00,2021-06-07 00:00:00
5689,5689,Alimentation France SA,118764851,,2024-03-20 00:00:00,2024-03-20 00:00:00
5690,5690,Technologies International SARL,194235610,,2020-07-06 00:00:00,2020-07-06 00:00:00
5691,5691,Solutions France EURL,266711365,,2025-02-06 00:00:00,2025-02-06 00:00:00
5692,5692,Société International SA,457091577,,2020-04-22 00:00:00,2020-04-22 00:00:00
5693,5693,Industrie Ouest SARL,703745273,,2024-10-19 00:00:00,2024-10-19 00:00:00
5694,5694,Produits Grand Ouest SNC,922345731,,2024-07-22 00:00:00,2024-07-22 00:00:00
5695,5695,Énergie Centre SAS,765403217,,2023-02-20 00:00:00,2023-02-20 00:00:00
5696,5696,Solutions Europe SNC,664470762,,2025-03-07 00:00:00,2025-03-07 00:00:00
5697,5697,Consulting Pro SA,866769128,,2025-01-07 00:00:00,2025-01-07 00:00:00
5698,5698,Énergie Europe SA,935441790,,2022-06-30 00:00:00,2022-06-30 00:00:00
5699,5699,Innovation Est SA,714904018,,2024-02-21 00:00:00,2024-02-21 00:00:00
5700,5700,Groupe Méditerranée SARL,352952337,,2020-11-23 00:00:00,2020-11-23 00:00:00
5701,5701,Construction Est SNC,233637248,,2022-12-19 00:00:00,2022-12-19 00:00:00
5702,5702,Digital Paris SASU,234790657,,2024-10-31 00:00:00,2024-10-31 00:00:00
5703,5703,Groupe Sud SA,830197430,,2022-02-11 00:00:00,2022-02-11 00:00:00
5704,5704,Société Plus SNC,700911787,,2021-11-19 00:00:00,2021-11-19 00:00:00
5705,5705,Innovation Paris SASU,700221914,,2022-02-11 00:00:00,2022-02-11 00:00:00
5706,5706,Consulting International SNC,994830933,,2022-08-17 00:00:00,2022-08-17 00:00:00
5707,5707,Solutions France SNC,408492023,,2022-07-11 00:00:00,2022-07-11 00:00:00
5708,5708,Technologies Méditerranée SASU,535416580,,2022-03-03 00:00:00,2022-03-03 00:00:00
5709,5709,Consulting Nouvelle EURL,640897070,,2023-12-21 00:00:00,2023-12-21 00:00:00
5710,5710,Innovation Moderne SA,962663290,,2024-06-10 00:00:00,2024-06-10 00:00:00
5711,5711,Construction Nouvelle SA,764180675,,2025-12-21 00:00:00,2025-12-21 00:00:00
5712,5712,Développement Pro SA,279777809,,2024-07-13 00:00:00,2024-07-13 00:00:00
5713,5713,Énergie Ouest EURL,680500881,,2020-08-18 00:00:00,2020-08-18 00:00:00
5714,5714,Solutions Centre SA,480473768,,2020-03-27 00:00:00,2020-03-27 00:00:00
5715,5715,Société Méditerranée SNC,575776638,,2022-05-31 00:00:00,2022-05-31 00:00:00
5716,5716,Développement Nouvelle SAS,163744071,,2023-05-29 00:00:00,2023-05-29 00:00:00
5717,5717,Alimentation Nord SNC,354639874,,2022-12-10 00:00:00,2022-12-10 00:00:00
5718,5718,Systems Moderne SNC,343181434,,2020-10-23 00:00:00,2020-10-23 00:00:00
5719,5719,Énergie France EURL,120716915,,2020-06-24 00:00:00,2020-06-24 00:00:00
5720,5720,Consulting Plus SA,666137500,,2020-12-17 00:00:00,2020-12-17 00:00:00
5721,5721,Commerce Grand Ouest SARL,678504655,,2025-05-21 00:00:00,2025-05-21 00:00:00
5722,5722,Distribution France EURL,626498570,,2022-08-06 00:00:00,2022-08-06 00:00:00
5723,5723,Groupe International SAS,307606954,,2023-12-15 00:00:00,2023-12-15 00:00:00
5724,5724,Matériaux Nord SASU,203931779,,2022-01-24 00:00:00,2022-01-24 00:00:00
5725,5725,Construction Europe SASU,527253942,,2021-07-08 00:00:00,2021-07-08 00:00:00
5726,5726,Énergie Avenir SARL,723632527,,2025-06-28 00:00:00,2025-06-28 00:00:00
5727,5727,Groupe Expert SNC,301720215,,2023-06-11 00:00:00,2023-06-11 00:00:00
5728,5728,Innovation Pro SNC,954823159,,2024-07-19 00:00:00,2024-07-19 00:00:00
5729,5729,Innovation Centre SARL,249346370,,2021-08-11 00:00:00,2021-08-11 00:00:00
5730,5730,Solutions Moderne SNC,793083619,,2024-12-28 00:00:00,2024-12-28 00:00:00
5731,5731,Digital Sud SAS,352579775,,2020-04-30 00:00:00,2020-04-30 00:00:00
5732,5732,Matériaux Rhône-Alpes SNC,561329327,,2025-08-13 00:00:00,2025-08-13 00:00:00
5733,5733,Alimentation Méditerranée SARL,935318675,,2021-02-20 00:00:00,2021-02-20 00:00:00
5734,5734,Systems Premium SAS,341078020,,2023-07-31 00:00:00,2023-07-31 00:00:00
5735,5735,Distribution Moderne SAS,935681783,,2023-09-04 00:00:00,2023-09-04 00:00:00
5736,5736,Construction Moderne SARL,930099171,,2024-05-15 00:00:00,2024-05-15 00:00:00
5737,5737,Société Grand Ouest SASU,685372278,,2022-08-16 00:00:00,2022-08-16 00:00:00
5738,5738,Construction Moderne SASU,647324086,,2021-04-09 00:00:00,2021-04-09 00:00:00
5739,5739,Alimentation Grand Ouest EURL,682460449,,2025-09-20 00:00:00,2025-09-20 00:00:00
5740,5740,Produits Nouvelle SA,092753946,,2022-07-01 00:00:00,2022-07-01 00:00:00
5741,5741,Énergie Pro SARL,404312993,,2023-01-16 00:00:00,2023-01-16 00:00:00
5742,5742,Groupe Ouest SASU,916695810,,2023-12-18 00:00:00,2023-12-18 00:00:00
5743,5743,Matériaux Sud SASU,203156906,,2021-12-27 00:00:00,2021-12-27 00:00:00
5744,5744,Société France SARL,150302933,,2021-01-25 00:00:00,2021-01-25 00:00:00
5745,5745,Groupe Sud SA,633253182,,2022-11-22 00:00:00,2022-11-22 00:00:00
5746,5746,Produits Pro EURL,807200555,,2024-08-16 00:00:00,2024-08-16 00:00:00
5747,5747,Groupe Pro SNC,005090212,,2024-01-29 00:00:00,2024-01-29 00:00:00
5748,5748,Énergie Expert SA,754971182,,2022-12-27 00:00:00,2022-12-27 00:00:00
5749,5749,Industrie Centre SARL,631282183,,2025-03-26 00:00:00,2025-03-26 00:00:00
5750,5750,Construction Paris SA,439205873,,2020-07-24 00:00:00,2020-07-24 00:00:00
5751,5751,Distribution Est SASU,546456674,,2022-07-26 00:00:00,2022-07-26 00:00:00
5752,5752,Industrie Ouest SARL,059690016,,2024-10-15 00:00:00,2024-10-15 00:00:00
5753,5753,Construction Pro SASU,672490471,,2023-09-04 00:00:00,2023-09-04 00:00:00
5754,5754,Industrie Est SA,170886048,,2025-03-09 00:00:00,2025-03-09 00:00:00
5755,5755,Entreprise Méditerranée EURL,810172239,,2020-11-06 00:00:00,2020-11-06 00:00:00
5756,5756,Développement Centre SNC,310994009,,2020-08-24 00:00:00,2020-08-24 00:00:00
5757,5757,Société Centre SAS,428258560,,2021-05-04 00:00:00,2021-05-04 00:00:00
5758,5758,Énergie Nouvelle SA,484225727,,2024-08-15 00:00:00,2024-08-15 00:00:00
5759,5759,Produits Avenir SARL,121511919,,2021-05-23 00:00:00,2021-05-23 00:00:00
5760,5760,Énergie Plus SAS,171793524,,2022-06-19 00:00:00,2022-06-19 00:00:00
5761,5761,Consulting Grand Ouest SA,209661792,,2021-12-25 00:00:00,2021-12-25 00:00:00
5762,5762,Industrie Ouest SA,169421112,,2023-09-26 00:00:00,2023-09-26 00:00:00
5763,5763,Digital Plus SASU,662214550,,2025-04-15 00:00:00,2025-04-15 00:00:00
5764,5764,Alimentation Avenir SA,769921032,,2022-07-04 00:00:00,2022-07-04 00:00:00
5765,5765,Solutions Premium SARL,952690196,,2024-09-08 00:00:00,2024-09-08 00:00:00
5766,5766,Technologies International SARL,456761493,,2023-07-30 00:00:00,2023-07-30 00:00:00
5767,5767,Industrie Plus SARL,311799084,,2020-11-15 00:00:00,2020-11-15 00:00:00
5768,5768,Digital Premium EURL,565910494,,2020-05-06 00:00:00,2020-05-06 00:00:00
5769,5769,Transport Grand Ouest SARL,699964755,,2021-11-15 00:00:00,2021-11-15 00:00:00
5770,5770,Énergie France SAS,975676867,,2025-04-20 00:00:00,2025-04-20 00:00:00
5771,5771,Énergie Centre SARL,099387086,,2024-12-16 00:00:00,2024-12-16 00:00:00
5772,5772,Développement International SNC,008894750,,2022-05-22 00:00:00,2022-05-22 00:00:00
5773,5773,Énergie Rhône-Alpes SNC,040390270,,2021-09-24 00:00:00,2021-09-24 00:00:00
5774,5774,Alimentation Europe EURL,356726059,,2022-12-06 00:00:00,2022-12-06 00:00:00
5775,5775,Matériaux France SASU,895664076,,2021-05-27 00:00:00,2021-05-27 00:00:00
5776,5776,Industrie International SA,114804727,,2020-08-20 00:00:00,2020-08-20 00:00:00
5777,5777,Construction Méditerranée SA,356716639,,2021-12-27 00:00:00,2021-12-27 00:00:00
5778,5778,Entreprise Europe SASU,006994503,,2023-06-21 00:00:00,2023-06-21 00:00:00
5779,5779,Commerce Nord SASU,582044756,,2024-04-01 00:00:00,2024-04-01 00:00:00
5780,5780,Produits Ouest SA,589796457,,2022-09-15 00:00:00,2022-09-15 00:00:00
5781,5781,Distribution Rhône-Alpes SA,979873395,,2025-11-07 00:00:00,2025-11-07 00:00:00
5782,5782,Développement Moderne SAS,789247590,,2024-06-27 00:00:00,2024-06-27 00:00:00
5783,5783,Consulting Premium SNC,820818615,,2024-08-03 00:00:00,2024-08-03 00:00:00
5784,5784,Matériaux Moderne SASU,551731086,,2023-12-15 00:00:00,2023-12-15 00:00:00
5785,5785,Entreprise Sud SA,510519770,,2021-02-26 00:00:00,2021-02-26 00:00:00
5786,5786,Entreprise France SNC,042521120,,2025-06-01 00:00:00,2025-06-01 00:00:00
5787,5787,Systems Nord SA,262499841,,2021-08-30 00:00:00,2021-08-30 00:00:00
5788,5788,Société Centre SA,727504912,,2022-07-01 00:00:00,2022-07-01 00:00:00
5789,5789,Société France EURL,965429103,,2021-05-28 00:00:00,2021-05-28 00:00:00
5790,5790,Groupe Nouvelle SA,058534371,,2020-10-19 00:00:00,2020-10-19 00:00:00
5791,5791,Digital Sud SA,718948581,,2022-01-04 00:00:00,2022-01-04 00:00:00
5792,5792,Commerce Europe SA,591298617,,2022-06-19 00:00:00,2022-06-19 00:00:00
5793,5793,Digital Rhône-Alpes SARL,657028817,,2021-07-31 00:00:00,2021-07-31 00:00:00
5794,5794,Consulting Est SAS,029330529,,2020-07-19 00:00:00,2020-07-19 00:00:00
5795,5795,Construction Ouest SASU,089004105,,2023-02-09 00:00:00,2023-02-09 00:00:00
5796,5796,Énergie Paris SARL,596003756,,2025-03-31 00:00:00,2025-03-31 00:00:00
5797,5797,Transport Paris SAS,285163994,,2024-07-14 00:00:00,2024-07-14 00:00:00
5798,5798,Services Sud SASU,369678107,,2021-06-20 00:00:00,2021-06-20 00:00:00
5799,5799,Construction Méditerranée SAS,765519889,,2020-03-03 00:00:00,2020-03-03 00:00:00
5800,5800,Énergie Méditerranée EURL,977749142,,2025-12-25 00:00:00,2025-12-25 00:00:00
5801,5801,Commerce International SA,572611044,,2025-05-15 00:00:00,2025-05-15 00:00:00
5802,5802,Construction Rhône-Alpes SAS,945405843,,2023-10-31 00:00:00,2023-10-31 00:00:00
5803,5803,Matériaux Sud SARL,947270161,,2022-03-18 00:00:00,2022-03-18 00:00:00
5804,5804,Matériaux France EURL,451799407,,2022-12-21 00:00:00,2022-12-21 00:00:00
5805,5805,Société Rhône-Alpes SNC,839082914,,2025-12-29 00:00:00,2025-12-29 00:00:00
